Hisse,Adi,Sektor,Alt Grup,Aciklama,Beta,FiyatKazanc Orani,PDDD Orani,FiyatSatis Orani,Kar Marji (%),Dolasimdaki Lot,Toplam Gelir,Net Kar,Son Kapanis Fiyati,52 Hafta En Yuksek,52 Hafta En Dusuk,Ortalama Hacim (10 gun),Piyasa Degeri,Son Fiyat,1 Ay Degisim (%),3 Ay Degisim (%),6 Ay Degisim (%),1 Yil Degisim (%),5 Yil Degisim (%),Volatilite
CEMZY.IS,CEM ZEYTIN,N/A,N/A,N/A,0.3073333333333334,11.0,172088.17295995334,2.7887602,33.209666666666664,2283698464.0,79723833600.0,19129077205.333332,12.77,20.36,9.43,18322895.0,5173740032.0,1500016.0774998665,30.00000385322971,1.739132598127059,-23.52941209803024,46.49569749787285,1190.9728308457998,0.720977261391033
CEOEM.IS,CEO EVENT MEDYA,Industrials,Specialty Business Services,"Ceo Event Medya A.S. engages in the event management business in Turkey. It organizes openings, seminars, symposiums, meetings, and concerts and campaigns of private or official offices, institutions, and organizations in various fields and subjects, as well as to organize organizations. The company was incorporated in 2006 and is headquartered in Istanbul, Turkey. Ceo Event Medya A.S. is a subsidiary of Yeni ve Eski Medya Reklam Ajansi A.S.",0.772,37.5,5.936263,1.698388,2.158,44000000.0,738347200.0,15934060.0,29.0,67.0,14.28,4893617.0,1254000000.0,28.5,-2.129123699742724,-44.335938329459154,26.441875964463406,42.5,722.4853193065447,0.6722265358734733
CGCAM.IS,CAGDAS CAM,N/A,N/A,N/A,0.3073333333333334,27.563023,172088.17295995334,2.7887602,33.209666666666664,2283698464.0,79723833600.0,19129077205.333332,32.0,35.98,22.0,37536063.0,5510400000.0,1500016.0774998665,49.090905623002485,2.1996449431505303,-2.872875174975429,46.49569749787285,1190.9728308457998,0.720977261391033
CIMSA.IS,CIMSA,Basic Materials,Building Materials,"Cimsa Cimento Sanayi ve Ticaret A.S. engages in the production and sale of cement and building materials in Turkey. It offers white, gray, and aluminate cement products; and ready mix concrete, as well as refactory, construction chemical, aggregate, and iron and steel products. The company was incorporated in 1972 and is headquartered in Istanbul, Turkey. Cimsa Cimento Sanayi ve Ticaret A.S. operates as a subsidiary of Haci Omer Sabanci Holding A.S.",0.393,11.85204,1.7646612,2.3155398,19.564,945590976.0,18972749824.0,3711828992.0,45.12,47.34,28.16,12752105.0,43932155904.0,46.459999084472656,15.744892354069297,29.99439536250669,52.62811520811624,71.30315797039287,3911.498398425599,0.4938326580659987
CLEBI.IS,CELEBI,Industrials,Airports & Air Services,"Celebi Hava Servisi A.S. provides ground handling, cargo, and warehouse services to domestic and foreign airlines, and private air cargo companies primarily in Turkey. Its ground handling services include representation, traffic, ramp, cargo, flight operations, aircraft maintenance service, etc. The company also offers refueling services. Celebi Hava Servisi A.S. was founded in 1958 and is headquartered in Istanbul, Turkey. Celebi Hava Servisi A.S. is a subsidiary of Celebi Aviation Holding A.S.",0.794,21.097883,7.3765755,2.7106283,17.021998999999997,24300000.0,17158457344.0,2924385024.0,1925.0,2650.0,824.5,40150.0,46510198784.0,1914.0,-13.31521739130435,2.737520128824477,-25.813953488372093,146.65613886690682,2050.6545316914285,0.577192650235669
CMBTN.IS,CIMBETON,Basic Materials,Building Materials,"Cimbeton Hazir Beton ve Prefabrik Yapi Elemanlari Sanayi ve Ticaret Anonim Sirketi, together with its subsidiaries, engages in the production, sale, trade, and transportation of cement, ready-mixed concrete, bulk and bagged cement, and lime in Turkey. The company was founded in 1950 and is based in Izmir, Turkey. Cimbeton Hazir Beton ve Prefabrik Yapi Elemanlari Sanayi ve Ticaret Anonim Sirketi is a subsidiary of Cimentas Izmir Cimento Fabrikasi Turk A.S.",0.772,103.08988,10.007745,1.4423871,1.403,1770000.0,3377682176.0,47385064.0,2757.5,4840.0,1995.0,26171.0,4871925248.0,2752.5,-10.342019543973942,12.346938775510203,-10.99434114793856,43.73368146214099,6649.632374676247,0.6820491539961344
CMENT.IS,CIMENTAS,Basic Materials,Building Materials,"Cimentas Izmir Cimento Fabrikasi Turk A.S., together with its subsidiaries, produces and sells cement, and ready mixed concrete in Turkey. The company also engages in the waste management. It also exports its products. The company was founded in 1947 and is headquartered in Izmir, Turkey. Cimentas Izmir Cimento Fabrikasi Turk A.S. is a subsidiary of Aalborg Portland Espana SL.",0.066,64.907936,3.6326377,3.9916573,6.141,86592200.0,9940953088.0,610436992.0,464.5,677.5,184.0,7460.0,39680876544.0,458.25,11.91129218518834,19.515520727666058,25.298528186614828,169.58389182702751,3130.1489743430648,0.7057110254235189
CONSE.IS,CONSUS ENERJI,Utilities,Utilities - Renewable,"Consus Enerji Isletmeciligi ve Hizmetleri A.S. operates as an energy service company in Turkey. It operates biomass power plants with a total installed capacity of 29.2 MW; and cogeneration, trigeneration, and solar plants totaling 54.1 MW. The company was incorporated in 2014 and is based in Istanbul, Turkey. Consus Enerji Isletmeciligi ve Hizmetleri A.S. is a subsidiary of Global Yatirim Holding A.S.",0.624,11.375,0.82328105,1.8006395,17.14,771000000.0,1168934656.0,200360144.0,2.58,8.75,2.43,10669148.0,2104829952.0,2.7300000190734863,3.8022775772322057,-3.5335656299810947,-49.63099666706667,-43.12500186264507,-37.81320951932097,0.5709931694483984
COSMO.IS,COSMOS YAT. HOLDING,Financial Services,Asset Management,"Cosmos Yatirim Holding Anonim Sirketi, together with its subsidiaries, engages in the purchase, sale, trade, loading, unloading, storage, and distribution of petroleum and petroleum derivative products in Turkey. The company also purchases and sells paintings, sculptures, and works of art, as well as carries out related commercial activities. In addition, it draws mechanical, electrical, and construction projects; participates in construction contracting works; constructs and sells residences, workplaces, and commercial buildings; purchases lands to build buildings; and provides engineering and architectural services. Further, the company installs hospital rooms, operating rooms, laboratories, clean rooms, and air conditioning systems; establishes monitoring and control rooms in subways, stadiums, and hospitals, and performs maintenance and repair of the installed systems. Additionally, it produces and sells electrical and electronic automated, distribution, and medium voltage and low current panels for industrial facilities, energy facilities, shopping malls, and hospitals. The company was formerly known as Cosmos Yatirim Ortakligi AS and changed its name to Cosmos Yatirim Holding Anonim Sirketi in December 2013. Cosmos Yatirim Holding Anonim Sirketi was incorporated in 1995 and is based in Istanbul, Turkey.",-0.462,20.0,23.4345,2.4654837,-1.397,6494690.0,321377984.0,-4488904.0,121.3,165.0,95.1,313186.0,792352192.0,122.0,8.348136459379537,3.389830508474576,1.6666666666666667,16.74641148325359,5681.990808793827,0.7296023687628251
CRDFA.IS,CREDITWEST FAKTORING,Financial Services,Credit Services,"Creditwest Faktoring Anonim Sirketi provides factoring services for domestic and international transactions. The company was formerly known as Creditwest Faktoring Hizmetleri A.S. and changed its name to Creditwest Faktoring Anonim Sirketi in July 2012. Creditwest Faktoring Anonim Sirketi was founded in 1994 and is headquartered in Istanbul, Turkey.",0.704,5.064516,1.2766823,1.1216766,22.243,100000000.0,559876160.0,124531688.0,6.08,13.65,5.01,2883394.0,628000000.0,6.28000020980835,-26.377486443122272,6.802722577930842,-25.415675143645775,20.076485409284462,199.61833689160176,0.6158465066073237
CRFSA.IS,CARREFOURSA,Consumer Defensive,Grocery Stores,"CarrefourSA Carrefour Sabanci Ticaret Merkezi A.S. engages in the retail business in Turkey. It offers fruits, vegetables, meat, fish, chicken, basic food, snacks, ready meals and frozen products, ice creams, oven, healthy living products, drinks, milk, breakfast, detergents, baby products, pet products, cleaning products, paper products, cosmetics, and electronic products, as well as home and life products. The company serves in the hypermarket and supermarket sectors. It also engages in the leasing of real estate properties. The company was incorporated in 1991 and is headquartered in Istanbul, Turkey. CarrefourSA Carrefour Sabanci Ticaret Merkezi A.S. operates as a subsidiary of Haci Omer Sabanci Holding A.S.",-1.059,85.63967451794872,2.6391423,0.2969306,-3.7049998,127774000.0,45441372160.0,-1683783040.0,104.8,186.3,92.4,228401.0,13492934656.0,105.5999984741211,3.6310077456696814,-0.845071855285358,-6.878309476898711,-1.7674432798873547,2269.354447684763,0.9863415866046829
CUSAN.IS,CUHADAROGLU METAL,Industrials,Building Products & Equipment,"Cuhadaroglu Metal Sanayi ve Pazarlama A.S. manufactures and sells aluminum doors and windows in Turkey and internationally. It offers doors and window, sliding, and facade systems; automatic sliding and revolving doors, and KTS glazed folding door systems, as well as glass accessories; office partition systems; and fire and bullet proof joinery systems, and bomb resistant facades. The company sells its products under the Interal, Interax, Interwall, Intersecure, and Interdigi brands. Cuhadaroglu Metal Sanayi ve Pazarlama A.S. was founded in 1954 and is based in Istanbul, Turkey.",0.528,34.121952,2.4658499,0.9471774,-1.925,71250000.0,2104753408.0,-40513412.0,27.74,32.92,18.1,2492333.0,1993574912.0,27.979999542236328,34.2610332887248,31.238273652644256,24.355553521050343,48.19915670536625,830.8166191713923,0.5419294282884553
CVKMD.IS,CVK MADEN,Basic Materials,Other Industrial Metals & Mining,"CVK Maden Isletmeleri Sanayi ve Ticaret Anonim Sirketi engages in production, marketing and sale of chrome, marble, travertine, lead, zinc, copper, and magnesite ores. It also purchases, sells, markets, imports, and exports finished products, semi-finished products, concentrates, and raw mineral ores. The company was incorporated in 2006 and is based in Istanbul, Turkey.",0.4229387755102041,21.787926,3.3470066,5.920214,16.064999999999998,42000000.0,1997056128.0,320836576.0,271.5,608.5,235.3,440982.0,11822999552.0,2519.2596776254713,-6.010016694490818,-2.8472821397756687,-39.429800968262505,-0.1773049645390071,1833.4553538504865,0.5707045774187047
CWENE.IS,CW ENERJI,Technology,Solar,"CW Enerji Muhendislik Ticaret ve Sanayi Anonim Sirketi operates in the photovoltaic power generation sector in Turkey. The company offers inverters comprising of hybrid, irrigation, communication and monitoring, solar irrigation, off and on grid inventors; MPPT and PWM charge controllers; solar equipment, energy storage, heating, solar panels, and cooling related equipment. It also provides solar packs, such as vineyard house/caravan packages, boat/yacht packages, micro inverter kits, carport packages, and agricultural irrigation packages. In addition, the company offers solar-power irrigation systems, off-grid and on-grid solutions, solar power camera systems and signages, and Led lighting system services. Further, it provides technical and maintenance services. CW Enerji Muhendislik Ticaret ve Sanayi Anonim Sirketi was incorporated in 2010 and is headquartered in Antalya, Turkey.",0.5010526315789473,114.21377654166668,0.31702748,3.3889482,0.759,1000000000.0,6243825152.0,47403584.0,20.94,46.40625,18.946125,7000758.0,21159999488.0,65.30888862963076,-16.752724631097344,-3.121871297679513,-15.599033225071116,-27.41307805057612,1327.379404791803,0.5982826503589292
DAGHL.IS,DAGI YATIRIM HOLDING,Financial Services,Asset Management,"Dagi Yatirim Holding A.S. engages in investment activities in Turkey. The company invests in industrial, commercial, agricultural, food, financial, real estate, construction, contracting, iron and steel, textile, petroleum, petroleum products, telecommunication, transportation, automotive, mining, energy production and distribution, natural gas distribution, and energy and natural gas wholesale sectors. It also invents in companies engaged in banking, financial institution, brokerage houses, insurance, investment partnership, factoring and leasing, and other businesses. The company was formerly known as TAC Yatirim Ortakligi A.S. and changed its name to Dagi Yatirim Holding A.S. in June 2012. Dagi Yatirim Holding A.S. was incorporated in 1994 and is headquartered in Istanbul, Turkey.",0.6029491525423728,335472.8949501707,16.26927,2.065364,-17.018,30000000.0,229935264.0,-39130476.0,15.83,24.4,12.46,905967.0,474900000.0,15.829999923706056,-2.823824223256023,-14.663069677761916,-5.99762600789896,25.039495375206812,1820.1843492693336,0.7266748294269034
DAGI.IS,DAGI GIYIM,Consumer Cyclical,Apparel Manufacturing,"Dagi Giyim Sanayi ve Ticaret A.S., together with its subsidiary, Dagi Retail GmbH, manufactures, markets, and retails garments in Turkey and internationally. The company primarily produces and sells underwear, pajamas, nightgowns, tracksuits, plus size, maternity clothes, swimwear, and sea shorts for men and women, and children. It also offers casual, home wear, sleepwear, and sportswear products; and leggings, socks and tights, and accessories for boys and girls. The company sells its products through online, retail stores, wholesale channels, and franchises. Dagi Giyim Sanayi ve Ticaret A.S. was founded in 1984 and is based in Istanbul, Turkey.",0.922,272758.92834240035,2.0254855,1.477393,4.7270004,129900000.0,1467470720.0,69371688.0,16.68,17.26,7.15,2064775.0,2168030976.0,16.690000534057617,21.38182206587358,87.7390313780293,95.43326239589568,136.4022757695196,1641.331480634345,0.6116033609169036
